item,itemLabel,startDate,endDate,sourceDate,psid
Q7682122,Tan Soo Khoon,1989-01-09,2001-10-18,,Q7682122-27BE896F-05EB-4EE9-9037-DE89A6B58F06
Q4666073,Abdullah Tarmugi,2002-03-25,2011-04-19,,Q4666073-F2DA5686-F91B-4CEF-8532-59E812CC5D3E
Q6833355,Michael Palmer,2011-10-12,2012-12-12,,Q6833355-9bf3a4f2-436e-d4eb-ce13-f8bdc7e753b0
Q5642345,Halimah Yacob,2013-01-14,2017-08-07,,Q5642345-CC31B48E-1B10-4551-BFD2-310827C90361
Q7682037,Tan Chuan-Jin,2017-09-11,,,Q7682037-bb5060ed-4b30-34fe-27c7-ff552dd8bd60
